dataset,predictor,traversal,pairing,K,dictionary_entries,pair_entropy,coverage,hits,pairs,encoded_bits,raw_bits,bpw,ratio,sha256
near,left,col_serp,horizontal,32,23,4.130905367648788,1.0,2048,2048,12848,28672,3.13671875,0.44810267857142855,41323848fec4bf72ebd1accebc52e311259a5472eac8a377d31efe37b1f9bf85
near,left,col_serp,horizontal,64,23,4.130905367648788,1.0,2048,2048,12848,28672,3.13671875,0.44810267857142855,41323848fec4bf72ebd1accebc52e311259a5472eac8a377d31efe37b1f9bf85
near,left,col_serp,horizontal,128,23,4.130905367648788,1.0,2048,2048,12848,28672,3.13671875,0.44810267857142855,41323848fec4bf72ebd1accebc52e311259a5472eac8a377d31efe37b1f9bf85
near,left,col_serp,horizontal,256,23,4.130905367648788,1.0,2048,2048,12848,28672,3.13671875,0.44810267857142855,41323848fec4bf72ebd1accebc52e311259a5472eac8a377d31efe37b1f9bf85
near,left,col_serp,vertical,16,16,4.377956029300797,0.83837890625,1717,2048,14329,28672,3.498291015625,0.499755859375,90d5f5835f7ba1fb1711a81f947e910ae35e2ed31575c981c29df4dc2c863982
near,left,col_serp,vertical,32,28,4.377956029300797,0.9990234375,2046,2048,12948,28672,3.1611328125,0.4515904017857143,2b0474e3f5f0a0bd5bdaa19a6a540af933c2956595d89fb7858a548ac82d7cc3
near,left,col_serp,vertical,64,28,4.377956029300797,0.9990234375,2046,2048,12948,28672,3.1611328125,0.4515904017857143,2b0474e3f5f0a0bd5bdaa19a6a540af933c2956595d89fb7858a548ac82d7cc3
near,left,col_serp,vertical,128,28,4.377956029300797,0.9990234375,2046,2048,12948,28672,3.1611328125,0.4515904017857143,2b0474e3f5f0a0bd5bdaa19a6a540af933c2956595d89fb7858a548ac82d7cc3
near,left,col_serp,vertical,256,28,4.377956029300797,0.9990234375,2046,2048,12948,28672,3.1611328125,0.4515904017857143,2b0474e3f5f0a0bd5bdaa19a6a540af933c2956595d89fb7858a548ac82d7cc3
near,up,row,traversal,16,16,4.397976300246034,0.83544921875,1711,2048,14395,28672,3.514404296875,0.5020577566964286,840bf368688861d9b8c7725d3bfdafa6526f90865ec9abb31aa02b60af1542fe
near,up,row,traversal,32,30,4.397976300246034,0.9990234375,2046,2048,12980,28672,3.1689453125,0.4527064732142857,a364ac472b9ac24f9fe8749185c092f8f9f89e7d91d8c435de0f2bd79b83ad03
near,up,row,traversal,64,30,4.397976300246034,0.9990234375,2046,2048,12980,28672,3.1689453125,0.4527064732142857,a364ac472b9ac24f9fe8749185c092f8f9f89e7d91d8c435de0f2bd79b83ad03
near,up,row,traversal,128,30,4.397976300246034,0.9990234375,2046,2048,12980,28672,3.1689453125,0.4527064732142857,a364ac472b9ac24f9fe8749185c092f8f9f89e7d91d8c435de0f2bd79b83ad03
near,up,row,traversal,256,30,4.397976300246034,0.9990234375,2046,2048,12980,28672,3.1689453125,0.4527064732142857,a364ac472b9ac24f9fe8749185c092f8f9f89e7d91d8c435de0f2bd79b83ad03
near,up,row,horizontal,16,16,4.397976300246034,0.83544921875,1711,2048,14395,28672,3.514404296875,0.5020577566964286,2c45430e031b1d2270706bdf34951665333a1959acde3d1ba1c97fe362a3bea3
near,up,row,horizontal,32,30,4.397976300246034,0.9990234375,2046,2048,12980,28672,3.1689453125,0.4527064732142857,825970d659b99ab06299ef3aeebeef623cb4dfb97073f2db374b0cf07b1044ec
near,up,row,horizontal,64,30,4.397976300246034,0.9990234375,2046,2048,12980,28672,3.1689453125,0.4527064732142857,825970d659b99ab06299ef3aeebeef623cb4dfb97073f2db374b0cf07b1044ec
near,up,row,horizontal,128,30,4.397976300246034,0.9990234375,2046,2048,12980,28672,3.1689453125,0.4527064732142857,825970d659b99ab06299ef3aeebeef623cb4dfb97073f2db374b0cf07b1044ec
near,up,row,horizontal,256,30,4.397976300246034,0.9990234375,2046,2048,12980,28672,3.1689453125,0.4527064732142857,825970d659b99ab06299ef3aeebeef623cb4dfb97073f2db374b0cf07b1044ec
near,up,row,vertical,16,16,4.153541142628354,0.8955078125,1834,2048,13042,28672,3.18408203125,0.45486886160714285,944b995c43bfbf0a59b3489b203a7b7c0a88daeb60162b9b00678248e54fcc69
near,up,row,vertical,32,24,4.153541142628354,1.0,2048,2048,12864,28672,3.140625,0.4486607142857143,3f33a19ea0529dd8feacb1c1cf92690853123dd7a422cac64e1e71630a950f91
near,up,row,vertical,64,24,4.153541142628354,1.0,2048,2048,12864,28672,3.140625,0.4486607142857143,3f33a19ea0529dd8feacb1c1cf92690853123dd7a422cac64e1e71630a950f91
near,up,row,vertical,128,24,4.153541142628354,1.0,2048,2048,12864,28672,3.140625,0.4486607142857143,3f33a19ea0529dd8feacb1c1cf92690853123dd7a422cac64e1e71630a950f91
near,up,row,vertical,256,24,4.153541142628354,1.0,2048,2048,12864,28672,3.140625,0.4486607142857143,3f33a19ea0529dd8feacb1c1cf92690853123dd7a422cac64e1e71630a950f91
near,up,serp,traversal,16,16,4.396453098270738,0.83203125,1704,2048,14472,28672,3.533203125,0.5047433035714286,fafc5145d93f04d9b8a3add837cd8bab120c29531b90f0548ffe26feb4ec5b29
near,up,serp,traversal,32,30,4.396453098270738,0.9990234375,2046,2048,12980,28672,3.1689453125,0.4527064732142857,e08182ad95a6e74c711186a31203e2570c3a47031ada1a78d5729c40e3bf35b0
near,up,serp,traversal,64,30,4.396453098270738,0.9990234375,2046,2048,12980,28672,3.1689453125,0.4527064732142857,e08182ad95a6e74c711186a31203e2570c3a47031ada1a78d5729c40e3bf35b0
near,up,serp,traversal,128,30,4.396453098270738,0.9990234375,2046,2048,12980,28672,3.1689453125,0.4527064732142857,e08182ad95a6e74c711186a31203e2570c3a47031ada1a78d5729c40e3bf35b0
near,up,serp,traversal,256,30,4.396453098270738,0.9990234375,2046,2048,12980,28672,3.1689453125,0.4527064732142857,e08182ad95a6e74c711186a31203e2570c3a47031ada1a78d5729c40e3bf35b0
near,up,serp,horizontal,16,16,4.397976300246034,0.83544921875,1711,2048,14395,28672,3.514404296875,0.5020577566964286,7c97c50542bc1ddeb88e03e01c076a4f01c41dd340b3e2d58c246e374168ace6
near,up,serp,horizontal,32,30,4.397976300246034,0.9990234375,2046,2048,12980,28672,3.1689453125,0.4527064732142857,607087ff9db949c083ce318e42ea059d125286e1e1e447cc4bfd34279d37c6c6
near,up,serp,horizontal,64,30,4.397976300246034,0.9990234375,2046,2048,12980,28672,3.1689453125,0.4527064732142857,607087ff9db949c083ce318e42ea059d125286e1e1e447cc4bfd34279d37c6c6
near,up,serp,horizontal,128,30,4.397976300246034,0.9990234375,2046,2048,12980,28672,3.1689453125,0.4527064732142857,607087ff9db949c083ce318e42ea059d125286e1e1e447cc4bfd34279d37c6c6
near,up,serp,horizontal,256,30,4.397976300246034,0.9990234375,2046,2048,12980,28672,3.1689453125,0.4527064732142857,607087ff9db949c083ce318e42ea059d125286e1e1e447cc4bfd34279d37c6c6
near,up,serp,vertical,16,16,4.153541142628354,0.8955078125,1834,2048,13042,28672,3.18408203125,0.45486886160714285,58c4402ba0270c4fd1118eb3f6c391c3690683ed0858efbc42522db950bbd259
near,up,serp,vertical,32,24,4.153541142628354,1.0,2048,2048,12864,28672,3.140625,0.4486607142857143,34f6da8c14b2409652d0ecc5f8c15a305d9a86bbbd596efe435025e92a9bb3a1
near,up,serp,vertical,64,24,4.153541142628354,1.0,2048,2048,12864,28672,3.140625,0.4486607142857143,34f6da8c14b2409652d0ecc5f8c15a305d9a86bbbd596efe435025e92a9bb3a1
near,up,serp,vertical,128,24,4.153541142628354,1.0,2048,2048,12864,28672,3.140625,0.4486607142857143,34f6da8c14b2409652d0ecc5f8c15a305d9a86bbbd596efe435025e92a9bb3a1
near,up,serp,vertical,256,24,4.153541142628354,1.0,2048,2048,12864,28672,3.140625,0.4486607142857143,34f6da8c14b2409652d0ecc5f8c15a305d9a86bbbd596efe435025e92a9bb3a1
near,up,col,traversal,16,16,4.1598973554492344,0.892578125,1828,2048,13108,28672,3.2001953125,0.45717075892857145,d5664d58db0253ff716523397b6342cc97b9a8b8e848d2d10ee1bf580068aeab
near,up,col,traversal,32,24,4.1598973554492344,0.99853515625,2045,2048,12894,28672,3.14794921875,0.44970703125,a9e0c640ee4dd7a9ee355e4b2b5c17d7afd155b102326c5fdd2b70a002f19455
near,up,col,traversal,64,24,4.1598973554492344,0.99853515625,2045,2048,12894,28672,3.14794921875,0.44970703125,a9e0c640ee4dd7a9ee355e4b2b5c17d7afd155b102326c5fdd2b70a002f19455
near,up,col,traversal,128,24,4.1598973554492344,0.99853515625,2045,2048,12894,28672,3.14794921875,0.44970703125,a9e0c640ee4dd7a9ee355e4b2b5c17d7afd155b102326c5fdd2b70a002f19455
near,up,col,traversal,256,24,4.1598973554492344,0.99853515625,2045,2048,12894,28672,3.14794921875,0.44970703125,a9e0c640ee4dd7a9ee355e4b2b5c17d7afd155b102326c5fdd2b70a002f19455
near,up,col,horizontal,16,16,4.392998253544659,0.8330078125,1706,2048,14450,28672,3.52783203125,0.5039760044642857,355d3982dc5aae643694d0f54e6d6b6e2fa1699f9c2dddf3c3a6d0c9c2f7fbc8
near,up,col,horizontal,32,31,4.392998253544659,0.9990234375,2046,2048,12996,28672,3.1728515625,0.45326450892857145,e97b72b8834bea47f90e38177dd2f5dad28fa9c4839108b913448a75cd34ea73
near,up,col,horizontal,64,31,4.392998253544659,0.9990234375,2046,2048,12996,28672,3.1728515625,0.45326450892857145,e97b72b8834bea47f90e38177dd2f5dad28fa9c4839108b913448a75cd34ea73
near,up,col,horizontal,128,31,4.392998253544659,0.9990234375,2046,2048,12996,28672,3.1728515625,0.45326450892857145,e97b72b8834bea47f90e38177dd2f5dad28fa9c4839108b913448a75cd34ea73
near,up,col,horizontal,256,31,4.392998253544659,0.9990234375,2046,2048,12996,28672,3.1728515625,0.45326450892857145,e97b72b8834bea47f90e38177dd2f5dad28fa9c4839108b913448a75cd34ea73
near,up,col,vertical,16,16,4.1598973554492344,0.892578125,1828,2048,13108,28672,3.2001953125,0.45717075892857145,ed857e4c204ec1e2de33ffea502e125ea69db00277291ef7bc18be07960512be
near,up,col,vertical,32,24,4.1598973554492344,0.99853515625,2045,2048,12894,28672,3.14794921875,0.44970703125,accaf5c6b9f26be47c0dfe7658c1c9149d0428506a704a49314c46042ea48c57
near,up,col,vertical,64,24,4.1598973554492344,0.99853515625,2045,2048,12894,28672,3.14794921875,0.44970703125,accaf5c6b9f26be47c0dfe7658c1c9149d0428506a704a49314c46042ea48c57
near,up,col,vertical,128,24,4.1598973554492344,0.99853515625,2045,2048,12894,28672,3.14794921875,0.44970703125,accaf5c6b9f26be47c0dfe7658c1c9149d0428506a704a49314c46042ea48c57
near,up,col,vertical,256,24,4.1598973554492344,0.99853515625,2045,2048,12894,28672,3.14794921875,0.44970703125,accaf5c6b9f26be47c0dfe7658c1c9149d0428506a704a49314c46042ea48c57
near,up,col_serp,traversal,16,16,5.205404366998473,0.59716796875,1223,2048,19763,28672,4.824951171875,0.6892787388392857,f863cce64faa729cdc4609698e2992db454746c3358b2b00a642c73f1d025db9
near,up,col_serp,traversal,32,32,5.205404366998473,0.88818359375,1819,2048,15282,28672,3.73095703125,0.5329938616071429,a85c99b550453292ff73666ee1478c0c383d6725f0b4b49b86c151539cfd4cee
near,up,col_serp,traversal,64,51,5.205404366998473,0.99365234375,2035,2048,15461,28672,3.774658203125,0.5392368861607143,bbd366e182296b4ff1146324cf840755b5505e555371fb1e3de75f813e9812c4
near,up,col_serp,traversal,128,51,5.205404366998473,0.99365234375,2035,2048,15461,28672,3.774658203125,0.5392368861607143,bbd366e182296b4ff1146324cf840755b5505e555371fb1e3de75f813e9812c4
near,up,col_serp,traversal,256,51,5.205404366998473,0.99365234375,2035,2048,15461,28672,3.774658203125,0.5392368861607143,bbd366e182296b4ff1146324cf840755b5505e555371fb1e3de75f813e9812c4
near,up,col_serp,horizontal,16,16,4.458046516242324,0.81884765625,1677,2048,14769,28672,3.605712890625,0.5151018415178571,4507def6d39a146c71ca764dfacb4eb59a8d78dff5f3bce7db07f6edb8e3b438
near,up,col_serp,horizontal,32,32,4.458046516242324,0.9951171875,2038,2048,13092,28672,3.1962890625,0.4566127232142857,81c124959a4ca3dd40d8479c4c958065660fecd6bd045f1c4996bb5feec33af6
near,up,col_serp,horizontal,64,35,4.458046516242324,0.99658203125,2041,2048,15151,28672,3.698974609375,0.5284249441964286,b59e7be159b4f1d1526f82a498cb72c4926b0b735463c246f1d73a272371a995
near,up,col_serp,horizontal,128,35,4.458046516242324,0.99658203125,2041,2048,15151,28672,3.698974609375,0.5284249441964286,b59e7be159b4f1d1526f82a498cb72c4926b0b735463c246f1d73a272371a995
near,up,col_serp,horizontal,256,35,4.458046516242324,0.99658203125,2041,2048,15151,28672,3.698974609375,0.5284249441964286,b59e7be159b4f1d1526f82a498cb72c4926b0b735463c246f1d73a272371a995
near,up,col_serp,vertical,16,16,5.205404366998473,0.59716796875,1223,2048,19763,28672,4.824951171875,0.6892787388392857,3d06890fb529577fca0cfd60d3360a1b775821fb1153cd6433e5867e466411e7
near,up,col_serp,vertical,32,32,5.205404366998473,0.88818359375,1819,2048,15282,28672,3.73095703125,0.5329938616071429,71c53f44c7b6d44897f59d8747ab28544d264286f75532fa1176aad534c3d32c
near,up,col_serp,vertical,64,51,5.205404366998473,0.99462890625,2037,2048,15443,28672,3.770263671875,0.5386090959821429,295c1400bc916e6e0e9d0f75a2b0526137d4b12561d7a563bf0752882360185f
near,up,col_serp,vertical,128,51,5.205404366998473,0.99462890625,2037,2048,15443,28672,3.770263671875,0.5386090959821429,295c1400bc916e6e0e9d0f75a2b0526137d4b12561d7a563bf0752882360185f
near,up,col_serp,vertical,256,51,5.205404366998473,0.99462890625,2037,2048,15443,28672,3.770263671875,0.5386090959821429,295c1400bc916e6e0e9d0f75a2b0526137d4b12561d7a563bf0752882360185f
near,previous,row,traversal,16,16,4.298670763231631,0.86328125,1768,2048,13768,28672,3.361328125,0.48018973214285715,2c900fdfb093dbe677fa23183c26af035e0a5ffdf9eed4c87174421c9af80ed4
near,previous,row,traversal,32,32,4.298670763231631,0.9921875,2032,2048,13152,28672,3.2109375,0.45870535714285715,bd73c21d420c106bd941e56932ca78973c9a702d220eaaed5cc2bb753c3dcd60
near,previous,row,traversal,64,36,4.298670763231631,0.99951171875,2047,2048,15113,28672,3.689697265625,0.527099609375,10b8d8c5d1a5f50ce5c192cdd0dbc5065e7c69c408d995d7e07cc304a0e59372
near,previous,row,traversal,128,36,4.298670763231631,0.99951171875,2047,2048,15113,28672,3.689697265625,0.527099609375,10b8d8c5d1a5f50ce5c192cdd0dbc5065e7c69c408d995d7e07cc304a0e59372
near,previous,row,traversal,256,36,4.298670763231631,0.99951171875,2047,2048,15113,28672,3.689697265625,0.527099609375,10b8d8c5d1a5f50ce5c192cdd0dbc5065e7c69c408d995d7e07cc304a0e59372
near,previous,row,horizontal,16,16,4.298670763231631,0.86328125,1768,2048,13768,28672,3.361328125,0.48018973214285715,f153d710b7499cf55625245847b0e4a206920c3f9892749f0002b911daf18b53
near,previous,row,horizontal,32,32,4.298670763231631,0.9921875,2032,2048,13152,28672,3.2109375,0.45870535714285715,14e76a9019fafc2478e9dcd1cb05678c1e9e5201e13215f72a47a584ec0cbea7
near,previous,row,horizontal,64,36,4.298670763231631,0.99951171875,2047,2048,15113,28672,3.689697265625,0.527099609375,117d95853fe298a65452dc6ecbfb940d8af993d619c2efda54cde7f34f4a3754
near,previous,row,horizontal,128,36,4.298670763231631,0.99951171875,2047,2048,15113,28672,3.689697265625,0.527099609375,117d95853fe298a65452dc6ecbfb940d8af993d619c2efda54cde7f34f4a3754
near,previous,row,horizontal,256,36,4.298670763231631,0.99951171875,2047,2048,15113,28672,3.689697265625,0.527099609375,117d95853fe298a65452dc6ecbfb940d8af993d619c2efda54cde7f34f4a3754
near,previous,row,vertical,16,16,4.455400552162855,0.830078125,1700,2048,14516,28672,3.5439453125,0.5062779017857143,94444126cde98077baecd7a53f675f07f24ba5dbef388b1bf9d6f81d46a3e4fe
near,previous,row,vertical,32,32,4.455400552162855,0.990234375,2028,2048,13192,28672,3.220703125,0.46010044642857145,a72aa2f618298900fef32103001a724656fc099136376d396b17fa87eed64f1d
near,previous,row,vertical,64,41,4.455400552162855,0.99560546875,2039,2048,15265,28672,3.726806640625,0.5324009486607143,046ef8d90a9ab6164c487d01a105afb9c8ec191de9aa17df2d5d422e5de7c5d0
near,previous,row,vertical,128,41,4.455400552162855,0.99560546875,2039,2048,15265,28672,3.726806640625,0.5324009486607143,046ef8d90a9ab6164c487d01a105afb9c8ec191de9aa17df2d5d422e5de7c5d0
near,previous,row,vertical,256,41,4.455400552162855,0.99560546875,2039,2048,15265,28672,3.726806640625,0.5324009486607143,046ef8d90a9ab6164c487d01a105afb9c8ec191de9aa17df2d5d422e5de7c5d0
near,previous,serp,traversal,16,16,5.044706725022444,0.642578125,1316,2048,18740,28672,4.5751953125,0.6535993303571429,f1c5358cbcc342407d9ae1f1c963b047b282a48db0ff124d522c75f741d2d678
near,previous,serp,traversal,32,32,5.044706725022444,0.93115234375,1907,2048,14402,28672,3.51611328125,0.5023018973214286,68bdf8c2ead72087895d04ca8a2caecf0604cca37cf24527f460c52cafd3dcfa
near,previous,serp,traversal,64,45,5.044706725022444,1.0,2048,2048,15248,28672,3.72265625,0.5318080357142857,acd08c6ca84107d306a93cef28f07ff1f97173c5f90f9a41c8775f935b66dd06
near,previous,serp,traversal,128,45,5.044706725022444,1.0,2048,2048,15248,28672,3.72265625,0.5318080357142857,acd08c6ca84107d306a93cef28f07ff1f97173c5f90f9a41c8775f935b66dd06
near,previous,serp,traversal,256,45,5.044706725022444,1.0,2048,2048,15248,28672,3.72265625,0.5318080357142857,acd08c6ca84107d306a93cef28f07ff1f97173c5f90f9a41c8775f935b66dd06
near,previous,serp,horizontal,16,16,5.046723395531277,0.6435546875,1318,2048,18718,28672,4.56982421875,0.65283203125,74e961adf6662bd8ce6988a873cac0c01a0782171afe1b3adc254ad73ededa86
near,previous,serp,horizontal,32,32,5.046723395531277,0.9287109375,1902,2048,14452,28672,3.5283203125,0.5040457589285714,f98b422d5a5a9cdad8724fc30da496cb445d030204706924e353f4716039e427
near,previous,serp,horizontal,64,46,5.046723395531277,1.0,2048,2048,15264,28672,3.7265625,0.5323660714285714,52a01f68f24551c45eac9cc64caaa290b8d4f8313f8777fe1f63451b394cc7df
near,previous,serp,horizontal,128,46,5.046723395531277,1.0,2048,2048,15264,28672,3.7265625,0.5323660714285714,52a01f68f24551c45eac9cc64caaa290b8d4f8313f8777fe1f63451b394cc7df
near,previous,serp,horizontal,256,46,5.046723395531277,1.0,2048,2048,15264,28672,3.7265625,0.5323660714285714,52a01f68f24551c45eac9cc64caaa290b8d4f8313f8777fe1f63451b394cc7df
near,previous,serp,vertical,16,16,4.437828569593609,0.81787109375,1675,2048,14791,28672,3.611083984375,0.515869140625,8e8b8341b6e4de06ab5d9dfe485ee06a7266f6817e09a1db0d8aa33b0452752c
near,previous,serp,vertical,32,32,4.437828569593609,0.9951171875,2038,2048,13092,28672,3.1962890625,0.4566127232142857,c339102f9eb96d067a284172a21f8d30edd34a5dadcd2e2b496bf9049d06aafc
near,previous,serp,vertical,64,39,4.437828569593609,0.99951171875,2047,2048,15161,28672,3.701416015625,0.5287737165178571,5f45ed9777448a654a253f82499463e8c6a3182546238d2b5983806a6262d24c
near,previous,serp,vertical,128,39,4.437828569593609,0.99951171875,2047,2048,15161,28672,3.701416015625,0.5287737165178571,5f45ed9777448a654a253f82499463e8c6a3182546238d2b5983806a6262d24c
near,previous,serp,vertical,256,39,4.437828569593609,0.99951171875,2047,2048,15161,28672,3.701416015625,0.5287737165178571,5f45ed9777448a654a253f82499463e8c6a3182546238d2b5983806a6262d24c
near,previous,col,traversal,16,16,4.1598973554492344,0.892578125,1828,2048,13108,28672,3.2001953125,0.45717075892857145,b96040eace2c94b5dcc2d06f2ef210d54faff277d37c6ee50fa98270bc9996f7
near,previous,col,traversal,32,24,4.1598973554492344,0.99853515625,2045,2048,12894,28672,3.14794921875,0.44970703125,bfa74a539ad99feedb6735530edfcf6ec91b7eabb0c906d0cfd57f06b688a018
near,previous,col,traversal,64,24,4.1598973554492344,0.99853515625,2045,2048,12894,28672,3.14794921875,0.44970703125,bfa74a539ad99feedb6735530edfcf6ec91b7eabb0c906d0cfd57f06b688a018
near,previous,col,traversal,128,24,4.1598973554492344,0.99853515625,2045,2048,12894,28672,3.14794921875,0.44970703125,bfa74a539ad99feedb6735530edfcf6ec91b7eabb0c906d0cfd57f06b688a018
near,previous,col,traversal,256,24,4.1598973554492344,0.99853515625,2045,2048,12894,28672,3.14794921875,0.44970703125,bfa74a539ad99feedb6735530edfcf6ec91b7eabb0c906d0cfd57f06b688a018
near,previous,col,horizontal,16,16,4.392998253544659,0.8330078125,1706,2048,14450,28672,3.52783203125,0.5039760044642857,19cd3f4fa04ce5e784753a22f0f7719ba966bf59d62734ff6e042d0238cb73e5
near,previous,col,horizontal,32,31,4.392998253544659,0.9990234375,2046,2048,12996,28672,3.1728515625,0.45326450892857145,903b5f66141b13b7fd0c3e3ad53307509096ff1473a3c770d5624ddf7caed042
near,previous,col,horizontal,64,31,4.392998253544659,0.9990234375,2046,2048,12996,28672,3.1728515625,0.45326450892857145,903b5f66141b13b7fd0c3e3ad53307509096ff1473a3c770d5624ddf7caed042
near,previous,col,horizontal,128,31,4.392998253544659,0.9990234375,2046,2048,12996,28672,3.1728515625,0.45326450892857145,903b5f66141b13b7fd0c3e3ad53307509096ff1473a3c770d5624ddf7caed042
near,previous,col,horizontal,256,31,4.392998253544659,0.9990234375,2046,2048,12996,28672,3.1728515625,0.45326450892857145,903b5f66141b13b7fd0c3e3ad53307509096ff1473a3c770d5624ddf7caed042
near,previous,col,vertical,16,16,4.1598973554492344,0.892578125,1828,2048,13108,28672,3.2001953125,0.45717075892857145,c841cc5b0658ed5883667f4b72d0a9245e80762d3970459b30647ad016cfae23
near,previous,col,vertical,32,24,4.1598973554492344,0.99853515625,2045,2048,12894,28672,3.14794921875,0.44970703125,94263c9999a4466eca15d96404a61f10bc204dc52303dce0461e39047dc1a78e
near,previous,col,vertical,64,24,4.1598973554492344,0.99853515625,2045,2048,12894,28672,3.14794921875,0.44970703125,94263c9999a4466eca15d96404a61f10bc204dc52303dce0461e39047dc1a78e
near,previous,col,vertical,128,24,4.1598973554492344,0.99853515625,2045,2048,12894,28672,3.14794921875,0.44970703125,94263c9999a4466eca15d96404a61f10bc204dc52303dce0461e39047dc1a78e
near,previous,col,vertical,256,24,4.1598973554492344,0.99853515625,2045,2048,12894,28672,3.14794921875,0.44970703125,94263c9999a4466eca15d96404a61f10bc204dc52303dce0461e39047dc1a78e
